"","full.name","PA","run","algo","expl.var","rand","var.imp"
"82","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ocean_temp",2,0.442764
"83","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","ph",2,0.51771
"84","Chthamalus.montagui_allData_allRun_GLM","allData","allRun","GLM","wave_fetch",2,0.279122
"85","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ocean_temp",1,0.200572
"86","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ph",1,0.431539
"87","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","wave_fetch",1,0.097741
"88","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ocean_temp",2,0.189108
"89","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","ph",2,0.462107
"90","Chthamalus.montagui_allData_allRun_RF","allData","allRun","RF","wave_fetch",2,0.110298
"91","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ocean_temp",1,0.391579
"92","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ph",1,0.573007
"93","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","wave_fetch",1,0.407658
"94","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ocean_temp",2,0.298741
"95","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","ph",2,0.62667
"96","Chthamalus.montagui_allData_allRun_MAXENT","allData","allRun","MAXENT","wave_fetch",2,0.462976
