"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vernacularName","vitality","waterBody","year","downloadDate"
"25","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100356061654942881","Maxillopoda",203,"Pollock Holes, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,28,NA,NA,"County=Clare;Abundance=20",28,"2023-01-28",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466049267","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115197804",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466049267,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:50.287+00:00","2025-06-04T15:56:50.287+00:00",52.683886,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Pollock Holes",NA,NA,-9.665022,"2025-02-25T09:09:31.000+00:00",1,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100356061654942881",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Eabha Hughes",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",28,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"26","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Tunnel Beach North, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,21,NA,NA,NA,21,"2023-01-21","24664105",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4595997310","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"670a6eba-dcec-4fb1-9972-d802a61e84a5",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4595997310,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:22.462+00:00","2025-06-12T23:11:22.462+00:00",50.145796,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Tunnel Beach North",NA,NA,-5.061596,NA,1,NA,NA,"34393922",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Holt, B. Ben|Simpson, L. Lynne|Bowyer, R. Rebecca|Ruben|Cabasse, L. Laure|Heffer, A. Amelia|Ullmann, C. Clemens|Tee, L. Louise|Cooper, B. Barry|Jiang, M. Mengjie",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",21,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"27","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Newtrain East, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,2,NA,NA,NA,33,"2023-02-02","24664131",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4596000895","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"e2fb0516-9ced-49c7-b15f-8743aa555b9d",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4596000895,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:21.751+00:00","2025-06-12T23:11:21.751+00:00",50.545,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Newtrain East",NA,NA,-4.982151,NA,2,NA,NA,"34394037",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Holt, B. Ben",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",33,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"28","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Castle Beach North, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,12,NA,NA,NA,43,"2023-02-12","24664135",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4595999061","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"e782dfc7-a798-487f-a946-49ce3980ef32",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4595999061,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:16.611+00:00","2025-06-12T23:11:16.611+00:00",50.147914,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Castle Beach North",NA,NA,-5.056024,NA,2,NA,NA,"34394138",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Patterson, C. Christophe",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",43,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"30","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100356061654942041","Maxillopoda",203,"St. Helen's Bay, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,5,NA,NA,"County=Wexford;Abundance=1",64,"2023-03-05",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466049710","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115196966",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466049710,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:55.842+00:00","2025-06-04T15:56:55.842+00:00",52.225798,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"St. Helen's Bay",NA,NA,-6.325469,"2025-02-25T09:09:31.000+00:00",3,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100356061654942041",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Dave Wall",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",64,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"31","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100356061654942319","Maxillopoda",203,"Isle of Doagh, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,23,NA,NA,"County=Donegal",82,"2023-03-23",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466056084","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115197243",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466056084,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:48.344+00:00","2025-06-04T15:56:48.344+00:00",55.313508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Isle of Doagh",NA,NA,-7.336933,"2025-02-25T09:09:31.000+00:00",3,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100356061654942319",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Carol Gilroy",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",82,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"38","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100356061654942543","Maxillopoda",203,"Myrtleville Beach, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,29,NA,NA,"County=Cork;Abundance=1",88,"2023-03-29",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466051766","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115197467",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466051766,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:49.622+00:00","2025-06-04T15:56:49.622+00:00",51.783517,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Myrtleville Beach",NA,NA,-8.294001,"2025-02-25T09:09:31.000+00:00",3,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100356061654942543",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Dave Wall",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",88,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"40","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Castle Beach South, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,22,NA,NA,NA,81,"2023-03-22","24664185",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4596004094","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"597639fc-05d5-4f09-b4a3-f0b1c83d5b36",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4596004094,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:21.947+00:00","2025-06-12T23:11:21.947+00:00",50.147299,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Castle Beach South",NA,NA,-5.057851,NA,3,NA,NA,"34394820",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Farquharson, E. Emily|Bowyer, R. Rebecca|Aggie|Tossell, R. Rebecca|Pope, E. Evalyn",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",81,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"42","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100356061654943145","Maxillopoda",203,"Inish Oirr, An Tra, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,23,NA,NA,"County=Galway;Abundance=1000",113,"2023-04-23",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466059561","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115198068",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466059561,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:52.627+00:00","2025-06-04T15:56:52.627+00:00",53.066595,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Inish Oirr, An Tra",NA,NA,-9.515628,"2025-02-25T09:09:31.000+00:00",4,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100356061654943145",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Dave Wall",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",113,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"43","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Tunnel Beach South, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,8,NA,NA,NA,98,"2023-04-08","24664206",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4595997364","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"ffe1b62f-944c-41e1-a47f-6ea57ee74cb7",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4595997364,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:19.729+00:00","2025-06-12T23:11:19.729+00:00",50.14545,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Tunnel Beach South",NA,NA,-5.062843,NA,4,NA,NA,"34395035",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Carter, M. Megan|Stevens, E. Eden|Curtis, L. Lamorna",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",98,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"44","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION","195482624","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",132,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-01-02T13:19:17",7,NA,NA,NA,127,"2023-05-07T11:42:17",NA,NA,"11:42:17+01:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4507694080","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"rsee",NA,"439876678",NA,"Kite-shaped opercular opening helps differentiate from C. stellatus",NA,"Fiona Boston","195482624",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4507694080,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:38:26.499+00:00","2025-06-07T00:38:26.499+00:00",51.1836,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-3.309933,"2024-01-03T14:22:15.000+00:00",5,NA,NA,"https://www.inaturalist.org/observations/195482624",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","rsee",NA,"https://www.inaturalist.org/observations/195482624","rsee",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",127,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023-05-07 11:42:17",NA,"Doniford, Watchet TA23 0TQ, UK",NA,NA,NA,2023,2025-06-17
"49","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100510282421382328","Maxillopoda",203,"Inis Sionnaigh, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,22,NA,NA,"County=Donegal;Abundance=100",173,"2023-06-22",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466059808","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115199532",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466059808,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:49.089+00:00","2025-06-04T15:56:49.089+00:00",55.074998,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Inis Sionnaigh",NA,NA,-8.344383,"2025-02-25T09:09:31.000+00:00",6,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100510282421382328",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","David McCann",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",173,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"52","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100510282421381778","Maxillopoda",203,"Furbo, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,24,NA,NA,"County=Galway",205,"2023-07-24",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466061859","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115198982",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466061859,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:54.201+00:00","2025-06-04T15:56:54.201+00:00",53.249963,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Furbo",NA,NA,-9.226958,"2025-02-25T09:09:31.000+00:00",7,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100510282421381778",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Norma Mc Cambridge",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",205,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"59","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Perranporth South, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,19,NA,NA,NA,200,"2023-07-19","24664358",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4595995468","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"a1d25e20-509e-45e3-82b7-8cf549147888",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4595995468,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:23.504+00:00","2025-06-12T23:11:23.504+00:00",50.347914,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Perranporth South",NA,NA,-5.159388,NA,7,NA,NA,"34397075",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Wright, J. Joey|Ruben",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",200,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
