"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","catalogNumber","class","classKey","cloc","collectionCode","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","sampleSizeUnit","samplingEffort","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vitality","waterBody","year","downloadDate"
"55","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"221356525","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",50,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-06-08T17:28:30",8,NA,NA,NA,160,"2024-06-08T13:10",NA,NA,"13:10:00+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4891684902","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"rebeccabowyerrpp",NA,"498313906",NA,NA,NA,NA,"Rebecca Bowyer","221356525",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4891684902,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:48:24.956+00:00","2025-05-30T22:48:24.956+00:00",50.145959,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.06178,"2024-06-08T18:04:21.000+00:00",6,NA,NA,"https://www.inaturalist.org/observations/221356525",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Rebecca Bowyer",NA,"https://www.inaturalist.org/observations/221356525","Rebecca Bowyer",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",160,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024/06/08 1:10 PM",NA,"Falmouth, UK",NA,NA,2024,2025-06-03
"56","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"221377517","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",187,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-06-08T18:54:01",8,NA,NA,NA,160,"2024-06-08T13:13:16",NA,NA,"13:13:16+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4891684949","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"edenfaye",NA,"498348612",NA,NA,NA,NA,"edenfaye","221377517",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4891684949,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:32:45.884+00:00","2025-05-30T23:32:45.884+00:00",50.145931,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.062473,"2024-06-08T21:59:56.000+00:00",6,NA,NA,"https://www.inaturalist.org/observations/221377517",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","edenfaye",NA,"https://www.inaturalist.org/observations/221377517","edenfaye",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",160,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-06-08 13:13:16",NA,"Gyllyngdune Gardens, Falmouth TR11 4LY, UK",NA,NA,2024,2025-06-03
"57","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"221388226","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",372,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-06-08T19:39:22",8,NA,NA,NA,160,"2024-06-08T14:04:32",NA,NA,"14:04:32+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4891742290","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"vicky_rpp",NA,"498367126",NA,NA,NA,NA,"Victoria Barlow","221388226",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4891742290,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:57:11.824+00:00","2025-05-30T23:57:11.824+00:00",50.144947,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.064058,"2024-06-09T20:47:17.000+00:00",6,NA,NA,"https://www.inaturalist.org/observations/221388226",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Victoria Barlow",NA,"https://www.inaturalist.org/observations/221388226","Victoria Barlow",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",160,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-06-08 14:04:32+01:00",NA,"Falmouth Bay, Falmouth, England, GB",NA,NA,2024,2025-06-03
"58","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"221807960","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",9,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-06-10T18:40:56",10,NA,NA,NA,162,"2024-06-10T14:38:24",NA,NA,"14:38:24+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4892010006","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"aqualydon",NA,"499277085",NA,NA,NA,NA,"Alexander Lydon","221807960",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4892010006,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T01:01:50.920+00:00","2025-05-31T01:01:50.920+00:00",50.356718,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.126977,"2024-06-10T22:46:49.000+00:00",6,NA,NA,"https://www.inaturalist.org/observations/221807960",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Alexander Lydon",NA,"https://www.inaturalist.org/observations/221807960","Alexander Lydon",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",162,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-06-10 14:38:24",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2024,2025-06-03
"59","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"225528749","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",36,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-06-27T15:42:51",25,NA,NA,"{""evidenceOfPresence"":""organism""}",177,"2024-06-25T16:16:07",NA,NA,"16:16:07+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4921436455","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"josscarr",NA,"506710779",NA,NA,"Algorithm suggestion.",NA,"Joss Carr","225528749",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4921436455,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T01:20:10.295+00:00","2025-05-31T01:20:10.295+00:00",51.145078,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-4.22775,"2025-04-02T15:30:41.000+00:00",6,NA,NA,"https://www.inaturalist.org/observations/225528749",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Joss Carr",NA,"https://www.inaturalist.org/observations/225528749","Joss Carr",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",177,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-06-25 16:16:07+01:00",NA,"Woolacombe Beach, Braunton, England, GB",NA,NA,2024,2025-06-03
"60","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"225533613","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",20,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-06-27T16:05:09",25,NA,NA,"{""evidenceOfPresence"":""organism""}",177,"2024-06-25T15:30:35",NA,NA,"15:30:35+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4903761837","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"josscarr",NA,"506720424",NA,NA,"Algorithm suggestion.",NA,"Joss Carr","225533613",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4903761837,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:12:18.986+00:00","2025-05-31T00:12:18.986+00:00",51.145028,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-4.227453,"2025-04-02T15:30:41.000+00:00",6,NA,NA,"https://www.inaturalist.org/observations/225533613",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Joss Carr",NA,"https://www.inaturalist.org/observations/225533613","Joss Carr",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",177,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-06-25 15:30:35+01:00",NA,"Woolacombe Beach, Braunton, England, GB",NA,NA,2024,2025-06-03
"61","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"227754005","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",4,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-07-07T12:51:20",7,NA,NA,NA,189,"2024-07-07T13:50:25",NA,NA,"13:50:25+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4921767285","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"hamlet_ben",NA,"511145724",NA,NA,NA,NA,"Ben Holt","227754005",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4921767285,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:24:36.258+00:00","2025-05-31T00:24:36.258+00:00",50.14471,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-5.068088,"2024-08-02T13:47:09.000+00:00",7,NA,NA,"https://www.inaturalist.org/observations/227754005",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Ben Holt",NA,"https://www.inaturalist.org/observations/227754005","Ben Holt",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",189,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-07-07 13:50:25",NA,"Falmouth, UK",NA,NA,2024,2025-06-03
"62","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"230752174","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",3141,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-07-21T19:31:05",19,NA,NA,NA,201,"2024-07-19T10:26",NA,NA,"10:26:00+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4921832573","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"eb91",NA,"517400376",NA,NA,NA,NA,"ffnaturalist","230752174",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4921832573,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:54:26.559+00:00","2025-05-30T23:54:26.559+00:00",50.348994,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.156895,"2024-08-02T13:46:43.000+00:00",7,NA,NA,"https://www.inaturalist.org/observations/230752174",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,"https://www.inaturalist.org/projects/the-rock-pool-project-schools","DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","eb91",NA,"https://www.inaturalist.org/observations/230752174","eb91",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",201,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024/07/19 10:26 AM",NA,"Perranporth Beach, United Kingdom",NA,NA,2024,2025-06-03
"63","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"233696796","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",504,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-04T12:54:18",4,NA,NA,NA,217,"2024-08-04T12:27:25",NA,NA,"12:27:25+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4921518339","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"zrussell",NA,"523303132",NA,NA,NA,NA,"Zak Russell","233696796",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4921518339,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:53:58.834+00:00","2025-05-30T22:53:58.834+00:00",50.357487,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-4.125193,"2024-08-04T12:57:46.000+00:00",8,NA,NA,"https://www.inaturalist.org/observations/233696796",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Zak Russell",NA,"https://www.inaturalist.org/observations/233696796","Zak Russell",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",217,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-08-04 12:27:25",NA,"Mount Batten, Plymouth PL9, UK",NA,NA,2024,2025-06-03
"64","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"233696810","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-08-04T12:54:22",4,NA,NA,NA,217,"2024-08-04T12:43:29",NA,NA,"12:43:29+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4921740992","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"hamlet_ben",NA,"523303155",NA,NA,NA,NA,"Ben Holt","233696810",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4921740992,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:25:00.096+00:00","2025-05-31T00:25:00.096+00:00",50.356266,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-4.127112,"2024-08-04T12:57:48.000+00:00",8,NA,NA,"https://www.inaturalist.org/observations/233696810",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Ben Holt",NA,"https://www.inaturalist.org/observations/233696810","Ben Holt",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",217,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-08-04 12:43:29",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2024,2025-06-03
"65","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"242654939","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",12,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-09-19T11:09:42",19,NA,NA,NA,263,"2024-09-19T12:09:23",NA,NA,"12:09:23+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5152984579","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"debbiefrazerwild",NA,"542318366",NA,NA,NA,NA,"debbiefrazerwild","242654939",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5152984579,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:11:50.586+00:00","2025-05-31T00:11:50.586+00:00",51.211035,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.128684,"2025-05-13T10:42:53.000+00:00",9,NA,NA,"https://www.inaturalist.org/observations/242654939",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","debbiefrazerwild",NA,"https://www.inaturalist.org/observations/242654939","debbiefrazerwild",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",263,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-09-19 12:09:23",NA,"Gulls Point, Granville Road, Ilfracombe EX34 8AS, UK",NA,NA,2024,2025-06-03
"66","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"243117306","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",6,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-09-21T16:11:14",21,NA,NA,NA,265,"2024-09-21T17:09",NA,NA,"17:09:00+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4950507874","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"aqualydon",NA,"543247901",NA,NA,NA,NA,"Alexander Lydon","243117306",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4950507874,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:55:21.589+00:00","2025-05-30T22:55:21.589+00:00",50.356591,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-4.12671,"2024-09-23T17:27:16.000+00:00",9,NA,NA,"https://www.inaturalist.org/observations/243117306",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Alexander Lydon",NA,"https://www.inaturalist.org/observations/243117306","Alexander Lydon",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",265,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-09-21 17:09:00",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2024,2025-06-03
"67","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"243162823","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",189,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-09-21T19:23:35",21,NA,NA,NA,265,"2024-09-21T14:34:49",NA,NA,"14:34:49+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4950216119","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"mbramham",NA,"543324213",NA,NA,NA,NA,"mbramham","243162823",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4950216119,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T01:02:50.582+00:00","2025-05-31T01:02:50.582+00:00",50.357954,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.126849,"2024-09-23T15:08:53.000+00:00",9,NA,NA,"https://www.inaturalist.org/observations/243162823",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","mbramham",NA,"https://www.inaturalist.org/observations/243162823","mbramham",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",265,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024-09-21 14:34:49",NA,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2024,2025-06-03
"69","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"251055475","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-11-09T18:02:55",9,NA,NA,NA,314,"2024-11-09T15:44Z",NA,NA,"15:44:00+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4980353591","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"ngq15",NA,"562445306",NA,NA,NA,NA,"ngq15","251055475",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4980353591,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:04:48.863+00:00","2025-05-31T00:04:48.863+00:00",50.357525,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-4.127497,"2025-04-11T03:48:28.000+00:00",11,NA,NA,"https://www.inaturalist.org/observations/251055475",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","ngq15",NA,"https://www.inaturalist.org/observations/251055475","ngq15",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",314,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2024/11/09 3:44 PM",NA,"Plymouth, UK",NA,NA,2024,2025-06-03
